"pid","assessed_value"
4980,0
4981,404633.015918495
4982,208591.035266757
4983,57976.2036349369
4984,0
4985,134212.304666785
4986,165717.18528419
4987,0
4988,259605.392639309
4989,207501.913582129
4990,206417.133628814
4991,392719.263568468
4992,118616.723446736
4993,93564.1299291344
4994,138943.728572498
4995,933137.877906708
4996,132793.096272595
4997,227812.670040914
4998,318309.984145822
4999,0
5000,212001.655834188
5001,295010.125677254
5002,0
5003,282443.924183905
5004,0
5005,1025761.29464241
5006,321102.064216911
5007,38457.7683529614
5008,183963.818190029
5009,270001.33198262
5010,211389.30719944
5011,313839.414148611
5012,185405.08454034
5013,359200.377369543
5014,581921.292934422
5015,147607.349846499
5016,155496.11377241
5017,908061.639033183
5018,292215.625275842
5019,97562.1840292537
5020,0
5021,446942.917972925
5022,685492.885389788
5023,355966.360116785
5024,658567.311419745
5025,264996.952219334
5026,162730.389490095
5027,487638.897623536
5028,745196.044718913
5029,203057.250492652
5030,217588.800970595
5031,337146.629390471
5032,219007.45552085
5033,369430.444910201
5034,98423.509010997
5035,239483.677322943
5036,115870.314997111
5037,293438.424259389
5038,263802.344575615
5039,215930.522589569
5040,508498.569661008
5041,328481.497136386
5042,356365.552158217
5043,220139.495429592
5044,148525.686801069
5045,182069.73723871
5046,92820.8622535312
5047,0
5048,280918.206022548
5049,223420.040675178
5050,209564.178058376
5051,175597.719662626
5052,385572.335985644
5053,201491.725729546
5054,237961.737642429
5055,276133.386389908
5056,500096.26455155
5057,469473.812043043
5058,0
5059,75022.8996635763
5060,302371.618160755
5061,0
5062,77624.8313366843
5063,276536.020808913
5064,0
5065,133105.546590585
5066,587737.333183224
5067,257043.331779608
5068,515952.383288345
5069,243792.330020619
5070,80637.148212582
5071,3175684.80769812
5072,511722.933978165
5073,204097.497555744
5074,111711.100766486
5075,197826.929995878
5076,367390.598651941
5077,192639.403964019
5078,319581.504573764
5079,0
5080,118167.875896709
5081,264678.287066046
5082,161589.681066245
5083,262794.371281353
5084,216341.700330772
5085,0
5086,1531817.42058672
5087,416065.79986868
5088,113381.334257613
5089,207716.37216807
5090,314471.136312492
5091,173969.094278346
5092,457031.342958913
5093,606336.956287856
5094,0
5095,198299.544533461
5096,0
5097,0
5098,491967.918535881
5099,482707.516403859
5100,224494.704227528
5101,0
5102,329004.414523083
5103,220035.356408008
5104,202501.772738023
5105,223331.348189373
5106,73442.7920466222
5107,405792.99576838
5108,436272.464366296
5109,157431.705953841
5110,272636.285517808
5111,373179.493849857
5112,319760.423318894
5113,378190.638895869
5114,428285.676155965
5115,175447.125550396
5116,436124.886845433
5117,361795.60710534
5118,289722.944196797
5119,297827.300533195
5120,397653.847999606
5121,0
5122,0
5123,252360.528159109
5124,254175.222401546
5125,134961.787210617
5126,147869.436410288
5127,175297.33285418
5128,3410.18998063901
5129,99622.1368546742
5130,348550.746563555
5131,206234.898451724
5132,621777.366975851
5133,1087146.23522385
5134,190190.691335909
5135,19140.9496601514
5136,297702.303847417
5137,285341.18823624
5138,0
5139,0
5140,555291.447435965
5141,417812.131311328
5142,272086.735775334
5143,348487.164696848
5144,743833.73995371
5145,599880.527985161
5146,219266.907152317
5147,204828.570720996
5148,526939.737221583
5149,466875.973533076
5150,149157.447152606
5151,679082.598681782
5152,407131.230006094
5153,238891.870402752
5154,417859.008329526
5155,131983.535320041
5156,515919.552314406
5157,246068.227384593
5158,257479.938201778
5159,662163.630482656
5160,161948.527520788
5161,62748.90141141
5162,152422.951996161
5163,271157.036084502
5164,0
5165,171979.44087752
5166,355679.461635558
5167,218159.549651195
5168,95998.4939079876
5169,114901.581636225
5170,295301.352145675
5171,69979.2983179492
5172,93778.9110000563
5173,114303.59365632
5174,494116.165753081
5175,434218.665239613
5176,15213.6504891304
5177,0
5178,0
5179,392244.950645269
5180,202948.138584158
5181,250257.25932265
5182,0
5183,26230.084924213
5184,135271.690610763
5185,991775.036684345
5186,251322.228462484
5187,339175.158828817
5188,167871.820206217
5189,114933.957154983
5190,338418.908040054
5191,0
5192,325868.678026747
5193,0
5194,606504.309559091
5195,162869.790092975
5196,358825.54537992
5197,81366.5554025274
5198,487853.913945927
5199,815132.784847191
5200,177708.399325727
5201,955296.700635846
5202,187625.654903432
5203,111443.879814505
5204,0
5205,297563.264991779
5206,392840.919889981
5207,289700.140858817
5208,0
5209,211651.971637184
5210,289564.413678213
5211,183273.318851646
5212,536047.073422894
5213,239815.100071278
5214,245702.932254285
5215,296898.419069572
5216,365913.678787912
5217,379536.086203703
5218,400914.541455443
5219,902020.670502432
5220,396644.753411036
5221,454215.358252915
5222,231208.865830194
5223,115290.174913164
5224,632816.716747211
5225,0
5226,235834.397545797
5227,2462037.43921544
5228,269377.841981457
5229,0
5230,864362.982721697
5231,296630.654808656
5232,279296.349175761
5233,327439.017765653
5234,622446.540651907
5235,394029.689336508
5236,321760.7217085
5237,0
5238,141342.047221861
5239,30136.6083771241
5240,217518.231587532
5241,299565.880218452
5242,303265.723592594
5243,254622.603961381
5244,449577.361786863
5245,216033.783933516
5246,57045.26884945
5247,37846.8195259837
5248,522471.24133656
5249,0
5250,470545.964017248
5251,0
5252,0
5253,421675.215150252
5254,352980.204265437
5255,163317.022414072
5256,0
5257,376205.81932252
5258,196927.087075111
5259,309692.893401963
5260,275003.623819222
5261,257924.786869075
5262,0
5263,977153.112066461
5264,378764.799091838
5265,0
5266,0
5267,64700.3815862071
5268,130486.34453457
5269,169595.907170041
5270,88580.7409459666
5271,188937.472548654
5272,1710972.58168046
5273,309569.090746488
5274,91404.9000566444
5275,2030796.68645355
5276,988657.225520934
5277,203667.587053497
5278,0
5279,310593.16456228
5280,158400.136265219
5281,123973.497972451
5282,164570.950045529
5283,87191.106052881
5284,206071.092268271
5285,280801.823791926
5286,292208.164473558
5287,145292.432554825
5288,503086.47685665
5289,282000.684532222
5290,287723.522949249
5291,71460.6063176403
5292,2093849.15760812
5293,0
5294,160972.713722609
5295,166456.613483654
5296,0
5297,450805.469997416
5298,123375.179325213
5299,65608.0570495307
5300,301954.713340307
5301,260417.821293977
5302,340292.127365446
5303,258317.192367923
5304,199177.512666377
5305,151713.059979333
5306,342715.912554385
5307,592849.335668074
5308,379742.852805005
5309,71065.5745772063
5310,972522.997782081
5311,0
5312,46553.7538158383
5313,232421.371598296
5314,194622.389652511
5315,392762.013000116
5316,50155.711596012
5317,224243.786335806
5318,187113.145816508
5319,249462.476485038
5320,403650.285169387
5321,112709.022196126
5322,0
5323,356201.11495042
5324,370899.425069815
5325,802215.423874268
5326,230664.426261677
5327,566659.739342033
5328,1346261.74602671
5329,61052.5227585703
5330,147910.906697692
5331,1004125.56684688
5332,125935.242869159
5333,388846.185757145
5334,301399.3911269
5335,0
5336,32157.6347572776
5337,153227.71655203
5338,309259.957374618
5339,406190.045632838
5340,256791.186913382
5341,144051.047298117
5342,0
5343,55698.538565411
5344,210604.585130184
5345,1338621.16994587
5346,0
5347,329705.605751412
5348,353683.289304981
5349,63173.4813118673
5350,0
5351,171299.426236333
5352,77090.2504265994
5353,0
5354,157509.50306683
5355,359820.977453909
5356,25199.2466079809
5357,0
5358,0
5359,282518.671215597
5360,0
5361,273824.237847544
5362,279150.346086399
5363,143173.51385001
5364,163843.62099081
5365,88441.6107008961
5366,224422.923974119
5367,61799.2439909297
5368,653660.956780166
5369,471407.76886259
5370,0
5371,255926.092179621
5372,66267.9168806238
5373,201766.949631809
5374,119453.352270166
5375,168514.379222406
5376,156762.869628999
5377,220404.973011862
5378,258737.42399971
5379,133253.538316819
5380,311505.935111898
5381,371264.870323925
5382,418291.859092826
5383,266083.509593427
5384,295439.947362145
5385,273321.734276336
5386,0
5387,228247.298812004
5388,219741.306535761
5389,112870.855142691
5390,162383.464567986
5391,86161.3001123621
5392,501491.535831457
5393,1214634.49640484
5394,0
5395,231569.125282217
5396,432417.958176751
5397,320694.434098651
5398,673100.900925689
5399,233251.494176799
5400,228243.434309476
5401,0
5402,0
5403,0
5404,524019.416248508
5405,0
5406,430852.088905108
5407,0
5408,0
5409,0
5410,230791.190369906
5411,755076.938915092
5412,322956.00924034
5413,379414.6277355
5414,152702.257378085
5415,0
5416,0
5417,269732.32477969
5418,10487.3472795591
5419,394076.638844881
5420,313181.679209058
5421,280648.129587732
5422,193328.426788628
5423,85539.1008977167
5424,0
5425,0
5426,65710.1330266795
5427,216461.480443529
5428,332928.459723846
5429,167166.154562208
5430,604145.80286821
5431,1285666.08151289
5432,27445.7798550448
5433,55560.8177038998
5434,286799.121316641
5435,0
5436,145301.923395619
5437,187140.664591113
5438,237737.241395905
5439,180584.509959769
5440,6654.97371580796
5441,330034.488370684
5442,1539754.67015126
5443,252331.460312673
5444,771222.10174887
5445,442692.891793074
5446,615757.852700374
5447,1284284.03066658
5448,315860.917594817
5449,247124.057231949
5450,511188.708951269
5451,0
5452,310785.221691857
5453,604296.45460479
5454,0
5455,1604539.21458632
5456,94075.4359050579
5457,246433.488140422
5458,57392.5423306174
5459,231804.247893977
5460,393537.206547131
5461,334179.195597318
5462,654855.841660346
5463,1115862.18213371
5464,60718.2427026248
5465,991241.337851815
5466,378058.371311764
5467,243802.557193164
5468,1168330.37547872
5469,163268.872831675
5470,143546.010280397
5471,0
5472,958030.706493209
5473,403963.946617747
5474,624351.375120747
5475,104610.284348533
5476,217515.261775331
5477,286683.429197455
5478,221172.028432928
5479,0
5480,476718.583413894
5481,0
5482,327674.657712855
5483,210341.831068703
5484,553667.154494319
5485,303671.921304583
5486,227651.031506706
5487,110732.238654555
5488,264475.264291593
5489,257256.97203101
5490,193436.892214109
5491,0
5492,159760.649533698
5493,489279.715131117
5494,435291.892650503
5495,130181.506513948
5496,2009283.55550198
5497,0
5498,190106.147796337
5499,192187.883014789
5500,557433.544329576
5501,189145.814897775
5502,83822.8908279417
5503,386935.489923069
5504,0
5505,75487.4297898623
5506,342269.589547221
5507,0
5508,160666.660156407
5509,199388.033329904
5510,193526.467766526
5511,1497274.57903508
5512,80939.9705803656
5513,120105.463548039
5514,187057.471417665
5515,0
5516,218451.171386266
5517,630031.330588214
5518,0
5519,0
5520,124530.666057396
5521,300485.115397432
5522,259166.048580651
5523,767811.353576465
5524,0
5525,293026.248340554
5526,287050.791694752
5527,48646.2188898274
5528,308985.72271716
5529,233635.796362682
5530,257748.047837609
5531,63563.5921968963
5532,0
5533,0
5534,227971.59082051
5535,1674052.21312864
5536,314014.314681391
5537,477884.199303941
5538,163152.395393115
5539,0
5540,0
5541,608843.088476926
5542,422599.030120486
5543,178970.359592306
5544,0
5545,820466.369960451
5546,459750.200371273
5547,265722.998873109
5548,625418.81920971
5549,1585486.48050822
5550,294265.384041534
5551,210727.722531177
5552,57179.9125062632
5553,367576.758820836
5554,0
5555,215593.797642412
5556,473672.07380327
5557,93847.860126981
5558,432340.122387515
5559,253788.995836137
5560,119126.236316414
5561,182360.09918631
5562,730832.991227612
5563,704160.528781149
5564,187867.230702962
5565,56070.8921902741
5566,253966.093430203
5567,116113.629084186
5568,270702.853625028
5569,291299.488460328
5570,196503.329223435
5571,58786.1286637666
5572,0
5573,157419.296279272
5574,71953.8262111292
5575,276094.846637297
5576,395119.013786224
5577,205559.065113657
5578,753182.582985955
5579,266353.706661848
5580,250129.965511757
5581,0
5582,758111.104305107
5583,436106.564629151
5584,307847.867479396
5585,162836.757410969
5586,137852.511496081
5587,277076.312666099
5588,0
5589,251388.704089777
5590,214115.000047926
5591,780534.069949682
5592,0
5593,479931.335857595
5594,29604.1363934613
5595,57054.2481007176
5596,439517.791057138
5597,201743.31326887
5598,327453.585109614
5599,147641.364651149
5600,264371.65861897
5601,277567.277259895
5602,238702.215421635
5603,0
5604,374264.83448298
5605,294713.335412732
5606,110985.258558947
5607,0
5608,283727.178310823
5609,226932.787205803
5610,128282.714342617
5611,200510.689982155
5612,67841.4040796242
5613,0
5614,351094.440490792
5615,321040.554067992
5616,349931.364527821
5617,289487.050799181
5618,319489.113479126
5619,143939.444612561
5620,690910.521444955
5621,196643.591421736
5622,367091.828763522
5623,163936.614964865
5624,134219.457253287
5625,117978.521244316
5626,297548.206067658
5627,232997.360704477
5628,0
5629,1443265.09244083
5630,125416.177800527
5631,167179.924083673
5632,624267.681420433
5633,0
5634,0
5635,547312.842239972
5636,0
5637,436196.372820671
5638,117185.659118187
5639,585077.875879629
5640,240874.931039946
5641,0
5642,159190.472575641
5643,204892.348963309
5644,443694.825547794
5645,215667.019361898
5646,136800.08797007
5647,246315.042280161
5648,692282.291610684
5649,311921.566683618
5650,175248.871156659
5651,381446.689959213
5652,724668.692647594
5653,635136.531697748
5654,371477.502085701
5655,0
5656,0
5657,51135.224213346
5658,45092.7154126283
5659,242354.425648851
5660,182561.533207199
5661,302041.580415387
5662,150007.981269329
5663,95441.0091032053
5664,348249.773049307
5665,84716.5286196703
5666,0
5667,154655.217628195
5668,121711.642351973
5669,216646.028441408
5670,248728.218248032
5671,356969.604622216
5672,188721.663665898
5673,291039.106268105
5674,486434.934964776
5675,167327.778529309
5676,295239.782462034
5677,221675.346446443
5678,170004.154060027
5679,643831.902933998
5680,767453.567528762
5681,434468.615308651
5682,189321.725270664
5683,456553.992714295
5684,204328.846228418
5685,655225.655897981
5686,204044.849665526
5687,61699.1034110497
5688,137559.768139473
5689,1174515.72528997
5690,269374.468494449
5691,0
5692,25623.5680161517
5693,234820.361515455
5694,544601.157341013
5695,289271.817303857
5696,430876.869906852
5697,142674.210341192
5698,681741.500796476
5699,679438.792414887
5700,23800.3621743997
5701,267711.159997003
5702,0
5703,585587.801405664
5704,39500.582555309
5705,41047.5356764175
5706,514992.151307818
5707,209279.468963942
5708,264210.053119584
5709,118281.486773415
5710,341210.270989445
5711,384217.116896387
5712,0
5713,221943.606863082
5714,352350.982438985
5715,188339.683756694
5716,0
5717,248208.414575441
5718,487183.337250381
5719,93260.2713740595
5720,100627.762982989
5721,316535.749274099
5722,531609.246152577
5723,0
5724,504536.279927477
5725,693759.036278767
5726,431052.063056651
5727,226299.231360068
5728,340020.418105436
5729,433976.787629123
5730,321392.233633824
5731,495475.548665515
5732,836687.684183084
5733,340826.200222843
5734,238907.187133511
5735,780822.324671286
5736,720181.628046615
5737,232991.42717803
5738,15163.9009063249
5739,421261.504330518
5740,0
5741,0
5742,482618.203944553
5743,7434.14651607363
5744,145442.703226286
5745,769876.462369041
5746,583960.553365011
5747,260366.339883689
5748,230226.558728494
5749,0
5750,208204.099361619
5751,352517.871115003
5752,86538.2966343272
5753,360842.823710043
5754,76143.9432616434
5755,740972.647918519
5756,75890.4748604163
5757,225510.225147841
5758,324371.155155216
5759,209190.562073461
5760,186964.917408112
5761,118672.340946741
5762,183450.654745438
5763,286612.280215363
5764,253734.85222348
5765,487054.657880403
5766,252486.502742916
5767,625596.30788156
5768,213543.746964338
5769,395346.993107262
5770,244488.713558502
5771,0
5772,461147.796743039
5773,556750.16730505
5774,324934.243710721
5775,87911.7046321334
5776,252650.132021842
5777,257705.930498565
5778,0
5779,8995.09595581844
5780,187939.292852011
5781,208134.937755271
5782,844324.19229459
5783,239313.54759366
5784,533258.615298413
5785,302512.445787417
5786,82716.2117126711
5787,297537.036599222
5788,479501.776282673
5789,199075.014741551
5790,260992.052760546
5791,517377.333060127
5792,542884.060829651
5793,118072.823499333
5794,345663.623073599
5795,88509.9331987059
5796,258705.416070442
5797,0
5798,392565.772559837
5799,266843.632676755
5800,124520.71473353
5801,253289.288509056
5802,127871.768204203
5803,0
5804,590794.450871816
5805,367534.431288223
5806,428905.881078776
5807,184420.414292424
5808,398839.851281927
5809,503300.4721235
5810,97885.7952729327
5811,92511.5888233723
5812,560214.33647449
5813,322063.834978442
5814,273374.377209804
5815,11171.7871848628
5816,0
5817,177606.118554866
5818,0
5819,45129.8782785057
5820,186895.242898234
5821,313867.511030013
5822,199902.06898658
5823,276873.55194742
5824,56081.3824513034
5825,224926.945109416
5826,0
5827,259083.513966947
5828,66107.5149477567
5829,401810.129101815
5830,0
5831,1199516.2011019
5832,242715.849578309
5833,171662.941860306
5834,310612.170152694
5835,284836.133283407
5836,848521.899422277
5837,428792.741392384
5838,353721.176069294
5839,440653.958539076
5840,432346.984860213
5841,327673.529539272
5842,679131.241171931
5843,382168.744939774
5844,247914.684073626
5845,252646.976745906
5846,159055.099188982
5847,128319.560662121
5848,553826.502687045
5849,438333.801452439
5850,243332.511227789
5851,242259.404560378
5852,217477.14723879
5853,407862.906481095
5854,287685.826790888
5855,446813.531116738
5856,318869.880416114
5857,452105.627460472
5858,173343.684221671
5859,399927.399826623
5860,433002.207978971
5861,0
5862,216202.853524696
5863,434635.873628956
5864,182504.265348969
5865,583403.143878854
5866,273951.428931923
5867,255495.825386499
5868,64656.4256445002
5869,160120.065803507
5870,335204.964717848
5871,98252.2031914466
5872,289.210260362626
5873,116709.359146445
5874,178846.74768836
5875,382545.122707954
5876,67347.0736832938
5877,311774.608989036
5878,276606.540950522
5879,430634.009334045
5880,506054.095698148
5881,86630.183162809
5882,74237.3643625118
5883,69596.037840014
5884,230899.200767994
5885,239207.866924677
5886,313945.589773751
5887,412469.78217128
5888,278807.251479764
5889,196061.489614568
5890,143894.351968296
5891,472576.542125112
5892,93487.7562200624
5893,441527.506714647
5894,267602.180574817
5895,602194.046848534
5896,268122.671382084
5897,183701.202732604
5898,36431.5508026389
5899,173656.50129448
5900,321206.013559526
5901,327067.94719131
5902,264624.094257978
5903,318152.908783624
5904,449785.595712855
5905,180453.657695784
5906,352411.10677512
5907,0
5908,287404.055172493
5909,77870.1201874613
5910,525975.696395484
5911,148061.457212004
5912,687123.560503403
5913,100619.412084172
5914,240851.963425036
5915,20673.2499599442
5916,264604.013045078
5917,165730.497132595
5918,137887.398136242
5919,415875.195508908
5920,69279.2599812435
5921,150762.326020518
5922,111846.657732737
5923,645469.299713302
5924,0
5925,965429.501103368
5926,351821.639330717
5927,65315.9128508101
5928,68733.0711557927
5929,369085.428662107
5930,430987.327399467
5931,204010.091329934
5932,141749.34541872
5933,219207.859890046
5934,240571.035766455
5935,270359.457160558
5936,444100.36021443
5937,534891.871473717
5938,252433.923440962
5939,432128.762645758
5940,1009288.95318874
5941,110969.083557316
5942,194716.987351573
5943,469958.783372616
5944,162640.415823325
5945,2226751.0495746
5946,210500.049283705
5947,279017.42094104
5948,779436.92673496
5949,174381.210151641
5950,0
5951,0
5952,16060.915356881
5953,0
5954,183926.539168907
5955,292184.839599012
5956,208694.434773157
5957,0
5958,176429.483318235
5959,304863.722449763
5960,92781.5408515171
5961,227210.246854394
5962,220452.411039518
5963,215858.845785678
5964,837529.481080528
5965,249031.060606322
5966,105657.154405298
5967,194610.79254916
5968,685676.265903081
5969,364470.04960217
5970,167555.633809664
5971,161816.967678162
5972,1478329.06802941
5973,94064.6803348591
5974,619115.32762033
5975,165553.625781825
5976,304850.1073577
5977,365755.919994841
5978,163634.433451007
5979,0
5980,75259.6990035088
5981,100580.640630264
5982,544518.322425219
5983,0
5984,0
5985,139467.52829508
5986,162688.896875279
5987,480532.127288345
5988,0
5989,328208.659285518
5990,376699.917788526
5991,316077.07086199
5992,0
5993,151875.289408118
5994,126962.024771427
5995,677392.342893814
5996,84986.0642967211
5997,600564.39429466
5998,423976.168617715
5999,0
6000,476581.04408855
6001,411302.673244548
6002,904799.88097857
6003,109480.843106855
6004,347917.032149913
6005,475908.727231298
6006,167590.274502069
6007,275107.896491986
6008,470469.018990182
6009,153245.425737116
6010,0
6011,79204.1169263466
6012,423998.148250858
6013,336211.44169262
6014,238747.312264635
6015,630170.79239615
6016,258961.674836524
6017,276678.298438634
6018,89877.6964934153
6019,44869.492437249
6020,321526.218442498
6021,134975.572284267
6022,385739.413805336
6023,356167.554292351
6024,196926.779964072
6025,100091.171794339
6026,192074.865169829
6027,247948.311079556
6028,0
6029,600912.729928179
6030,244094.572393396
6031,436598.974263361
6032,229476.873757162
6033,280606.708125645
6034,175465.034357722
6035,325078.07449216
6036,121559.946802624
6037,102210.38875496
6038,175385.535837245
6039,573330.454333383
6040,391879.930089029
6041,96034.6102530341
6042,661387.190742807
6043,110168.995091626
6044,0
6045,1012764.9864383
6046,575964.563259237
6047,473377.982308441
6048,79491.6846735873
6049,200649.654888255
6050,38843.2887256086
6051,0
6052,0
6053,177361.907645195
6054,582914.670473694
6055,387307.710012448
6056,207111.930022941
6057,93626.0465014167
6058,0
6059,0
6060,244191.665395704
6061,415837.579379965
6062,87471.6533659918
6063,374420.802001658
6064,125910.010506255
6065,178240.450599395
6066,0
6067,373151.732425504
6068,722106.982513156
6069,373368.085989888
6070,596399.666368529
6071,105413.595729265
6072,364877.854461495
6073,0
6074,0
6075,289363.017302111
6076,191609.142805875
6077,5215537.15493085
6078,330823.294549364
6079,173303.768496178
6080,0
6081,205046.881858877
6082,0
6083,0
6084,324307.336139426
6085,2225797.1466288
6086,712962.022818936
6087,0
6088,184261.361718615
6089,117602.474358138
6090,215419.329588059
6091,362850.24855594
6092,331890.194830727
6093,42100.1577429923
6094,192860.625444778
6095,169913.970519536
6096,143655.662565968
6097,564199.898146874
6098,123466.901049135
6099,0
6100,27146.1479698034
6101,386653.226460828
6102,301455.274303123
6103,200174.590266242
6104,198247.00148047
6105,135880.483150388
6106,169135.20834734
6107,302098.143199416
6108,733253.603898213
6109,113816.853210501
6110,259041.794879445
6111,292611.012254944
6112,547820.69217542
6113,190112.919009477
6114,279877.071359487
6115,774205.700035633
6116,478232.245119611
6117,342592.202184003
6118,1532059.9448921
6119,271584.237124026
6120,190345.434912635
6121,165775.312151222
6122,335668.852046825
6123,928000.842265185
6124,0
6125,131911.701018042
6126,685901.036185519
6127,723789.275255042
6128,127990.660499912
6129,261913.149406435
6130,182419.740950239
6131,241628.523467971
6132,393448.500591118
6133,157188.639725738
6134,0
6135,399617.461771627
6136,267134.634939731
6137,300744.389069693
6138,0
6139,182294.130773847
6140,0
6141,299989.847251908
6142,349842.676416707
6143,264602.225951797
6144,190848.359166052
6145,0
6146,34791.1362221016
6147,439829.172569943
6148,298817.412076648
6149,395896.911647115
6150,316840.655474206
6151,159272.266877069
6152,685371.208962855
6153,464384.522457698
6154,0
6155,258363.639345976
6156,86779.6337249083
6157,205900.64746728
6158,0
6159,180170.262094775
6160,252095.712377733
6161,0
6162,144180.102266103
6163,86249.5876400732
6164,490976.750020987
6165,143438.038766286
6166,106804.178268607
6167,688014.407298868
6168,298421.954082544
6169,292124.514476976
6170,70524.7625821298
6171,0
6172,100222.962896228
6173,282485.524587237
6174,297164.897888977
6175,0
6176,0
6177,0
6178,44841.2153767462
6179,0
6180,1180882.469111
6181,127273.667157711
6182,297134.664483074
6183,0
6184,0
6185,141583.99062176
6186,402812.888966497
6187,268137.472923601
6188,256783.911037255
6189,998767.381450525
6190,333350.635220119
6191,450231.797248304
6192,0
6193,173985.529182099
6194,222194.834331459
6195,0
6196,165430.23773541
6197,928516.339003122
6198,201423.155034918
6199,0
6200,339080.280646159
6201,478992.403863982
6202,7352.96847851422
6203,121404.123148041
6204,474409.411575134
6205,756369.972497852
6206,186519.42800486
6207,107201.20506398
6208,125744.15098453
6209,247120.205409501
6210,508905.955989564
6211,334203.447007395
6212,450070.692698686
6213,14904.4324960054
6214,173720.861034747
6215,12529.7065385845
6216,60710.8787455271
6217,0
6218,74192.6760856409
6219,209359.561910769
6220,469826.403751007
6221,236062.789549906
6222,122180.66943784
6223,73372.2003351636
6224,489018.942919985
6225,279407.313339161
6226,375603.26717866
6227,89792.9912047314
6228,266025.9516056
6229,499844.397208934
6230,214036.999898374
6231,514127.347061992
6232,179663.086571846
6233,422385.693610244
6234,673599.921399575
6235,214198.611049375
6236,309506.817144668
6237,245799.677357259
6238,712812.78846071
6239,0
6240,215137.53379259
6241,201977.858091946
6242,221474.644705455
6243,292792.785672567
6244,272196.500493991
6245,199372.56203237
6246,389445.78240935
6247,139681.244711376
6248,295902.102903191
6249,252987.972720403
6250,246034.372180607
6251,160265.912815805
6252,725757.413935864
6253,221856.262974829
6254,127265.408175125
6255,88578.3362350863
6256,315708.828219057
6257,186112.377327638
6258,1442216.01601188
6259,343848.972192337
6260,723330.729950276
6261,195875.360732064
6262,303543.945807343
6263,357180.379011474
6264,0
6265,74721.6174186004
6266,399239.299071299
6267,0
6268,972787.790517822
6269,348490.689919399
6270,0
6271,632901.899648789
6272,278501.889754155
6273,0
6274,160158.653015659
6275,174321.47485587
6276,210445.120057067
6277,0
6278,290400.257811299
6279,0
6280,284974.540344352
6281,686670.353337626
6282,558159.02830881
6283,264224.230037084
6284,0
6285,30593.0916211256
6286,223824.356863541
6287,408045.337686953
6288,0
6289,46270.6847402072
6290,775605.38761217
6291,193397.273671466
6292,186293.283255975
6293,726974.32979925
6294,256467.999322448
6295,94435.6439554164
6296,1041355.41710972
6297,875112.956026113
6298,437177.669341449
6299,128537.860275832
6300,65828.3258413174
6301,324421.037187878
6302,256363.42468672
6303,174907.211252591
6304,383606.654357665
6305,202947.81462103
6306,212997.376990946
6307,512974.299960032
6308,235592.090200313
6309,143405.182649588
6310,528160.450838462
6311,156935.510524517
6312,158869.510018821
6313,1202010.2143877
6314,206347.696852383
6315,379396.701098461
6316,0
6317,481256.183632262
6318,327589.295259602
6319,354190.560576255
6320,192302.202311731
6321,211868.654748336
6322,1296699.7850126
6323,176156.831579663
6324,136394.952058344
6325,929502.890008326
6326,360945.763908926
6327,97894.111830877
6328,0
6329,318902.904402143
6330,0
6331,238880.77211294
6332,296939.688376283
6333,97425.1187292453
6334,0
6335,574207.217597494
6336,423790.475097993
6337,1473590.59468826
6338,171957.724681869
6339,355801.655096664
6340,470019.717001727
6341,142666.221219802
6342,0
6343,0
6344,512066.31555615
6345,129979.791243535
6346,312615.836072812
6347,442230.267570399
6348,345684.229070015
6349,0
6350,0
6351,290157.266454166
6352,947817.976434787
6353,263647.513872959
6354,0
6355,262003.728177582
6356,257229.0710926
6357,332645.394363542
6358,143716.973623677
6359,309255.515602191
6360,185776.607313706
6361,0
6362,339922.700327986
6363,106949.928476819
6364,233101.359353424
6365,394713.110187023
6366,282761.182294204
6367,0
6368,293281.57582947
6369,292734.223405889
6370,159384.91182568
6371,99323.3363881598
6372,269346.386138194
6373,303627.337918693
6374,307585.606577424
6375,404768.826271277
6376,298157.11314907
6377,264039.441455944
6378,143624.187983447
6379,141333.254716516
6380,139129.370785306
6381,38710.4834903288
6382,792075.404026051
6383,209774.964838769
6384,187608.383290287
6385,286665.292356169
6386,384504.272985665
6387,279511.157433427
6388,197290.440496499
6389,258880.649367248
6390,278614.026669607
6391,168143.134416029
6392,0
6393,126674.238781314
6394,177071.902189906
6395,256232.526241017
6396,299114.272407881
6397,258469.794717854
6398,451471.40077662
6399,445230.891946374
6400,387498.475059145
6401,196129.365562692
6402,193270.52013575
6403,356738.046247657
6404,270532.242182673
6405,188059.928579851
6406,0
6407,513232.686150071
6408,411810.224926308
6409,132087.311423065
6410,0
6411,610099.363209122
6412,33705.5744383994
6413,0
6414,222883.101841828
6415,218365.631298292
6416,78571.0554076224
6417,1368627.41201114
6418,216987.745936337
6419,750377.97684795
6420,423134.751064883
6421,216847.504152252
6422,272544.311955943
6423,281377.574298927
6424,372504.932115502
6425,452710.927943712
6426,251777.27054151
6427,652926.189721162
6428,94480.0248071648
6429,347963.762932947
6430,30387.7285146063
6431,193811.854069661
6432,0
6433,152470.244006327
6434,123925.848436211
6435,57170.6518028479
6436,1944556.38790484
6437,233554.685362955
6438,182293.853657907
6439,97610.457034459
6440,343714.097082948
6441,941982.10534176
6442,57240.5364852794
6443,91177.2634710447
6444,68068.8621491031
6445,394707.996634373
6446,191625.282149508
6447,430055.579115582
6448,245875.091008555
6449,340735.706334726
6450,726368.016527105
6451,604798.801393305
6452,137995.34368282
6453,423472.060718642
6454,112778.120687053
6455,407465.983760361
